AF3,F7,F3,FC5,T7,P7,O1,2,P8,T8,FC6,F4,F8,AF4,index
4357.44,4048.21,4320.51,4186.15,4412.31,4690.77,4140.51,4656.41,4243.08,4276.41,4267.18,4327.18,4668.21,4412.82,8753
4332.82,4023.59,4310.77,4128.72,4353.33,4644.1,4093.33,4631.79,4203.08,4246.67,4230.26,4306.67,4621.54,4382.56,8756
4376.41,4062.05,4279.49,4150.26,4339.49,4620.51,4049.74,4585.13,4182.56,4217.95,4210.26,4281.54,4620.51,4410.26,8762
4341.03,4045.64,4325.64,4155.38,4362.56,4656.92,4103.08,4652.31,4234.36,4263.59,4238.97,4305.13,4637.95,4393.85,8763
4325.13,4026.15,4295.38,4125.13,4353.33,4643.08,4095.9,4636.92,4212.82,4257.44,4233.85,4303.08,4629.23,4388.21,8789
4420.0,4070.77,4295.38,4151.28,4346.15,4625.13,4082.05,4608.72,4199.49,4257.95,4239.49,4315.38,4671.28,4463.59,8791
4413.33,4049.74,4284.62,4135.9,4343.59,4605.64,4060.0,4618.46,4213.85,4246.67,4249.23,4306.15,4697.44,4469.74,8805
4358.97,3996.92,4265.13,4106.15,4334.87,4614.36,4062.05,4583.08,4176.41,4221.03,4232.31,4297.44,4667.18,4422.56,8808
4407.18,4012.31,4279.49,4136.41,4362.05,4617.44,4086.67,4601.54,4204.1,4256.92,4250.26,4315.38,4677.44,4477.95,8818
4360.0,4053.85,4305.64,4157.44,4377.95,4677.44,4117.44,4657.95,4223.59,4270.77,4255.9,4328.21,4651.79,4402.56,8821
4368.21,4053.33,4332.82,4184.62,4413.85,4695.38,4149.74,4672.82,4251.28,4294.87,4284.1,4341.03,4688.21,4437.44,8822
4363.08,4066.15,4327.69,4184.1,4393.33,4690.26,4113.33,4667.69,4249.74,4288.21,4270.26,4333.33,4671.79,4423.59,8823
4412.82,4053.33,4275.9,4161.54,4342.05,4613.33,4072.31,4593.85,4192.31,4244.1,4231.28,4294.87,4664.62,4466.67,8826
4428.21,4090.26,4286.67,4155.38,4343.08,4634.36,4081.54,4598.97,4191.28,4235.38,4211.79,4296.92,4634.87,4449.23,8829
4383.59,4032.82,4276.92,4124.1,4326.67,4608.72,4057.44,4621.03,4207.69,4256.41,4242.56,4311.28,4674.36,4461.03,8836
4394.36,4087.69,4290.26,4156.92,4353.85,4618.46,4067.18,4606.15,4189.74,4213.33,4203.59,4288.21,4627.18,4429.23,8843
4360.0,3993.85,4278.97,4140.51,4355.9,4633.85,4082.56,4609.74,4206.15,4258.46,4221.54,4300.0,4637.95,4409.23,8845
4335.9,4027.18,4291.28,4135.38,4345.13,4622.05,4081.03,4633.33,4213.33,4263.08,4229.23,4303.59,4636.41,4399.49,8854
4382.56,4055.9,4353.85,4189.74,4422.56,4701.03,4159.49,4682.56,4266.67,4307.18,4296.41,4353.85,4697.95,4456.41,8856
4381.54,4073.33,4342.05,4189.74,4429.23,4700.0,4147.18,4679.49,4265.13,4308.21,4295.9,4346.67,4700.51,4454.87,8874
4443.59,4090.77,4293.33,4153.33,4350.77,4622.05,4070.26,4597.95,4201.03,4258.46,4238.46,4309.23,4669.23,4476.41,8876
4367.69,3987.18,4290.26,4125.13,4330.77,4607.69,4106.15,4621.54,4191.79,4223.59,4244.1,4330.26,4667.18,4432.82,8886
4422.56,4120.51,4292.31,4160.0,4342.56,4603.08,4055.38,4572.82,4173.33,4214.87,4210.26,4294.87,4646.15,4443.59,8888
4420.0,4126.67,4298.97,4160.51,4342.56,4601.54,4057.44,4591.28,4183.08,4208.21,4209.23,4303.59,4637.95,4445.64,8895
4316.92,3908.72,4253.33,4062.56,4324.62,4605.64,4105.13,4657.44,4244.1,4269.23,4270.77,4316.92,4722.05,4427.18,8915
4313.85,3908.21,4251.79,4058.97,4314.87,4603.59,4101.03,4648.72,4243.08,4268.72,4281.54,4322.56,4730.26,4433.85,8919
4329.23,4017.95,4298.97,4153.33,4381.03,4661.03,4115.38,4659.49,4230.77,4255.38,4206.15,4305.64,4617.44,4380.51,8922
4375.9,4026.67,4281.54,4120.0,4319.49,4602.56,4051.28,4611.79,4193.33,4237.44,4237.95,4308.21,4653.85,4446.15,8935
4435.9,4062.05,4302.56,4152.31,4353.85,4625.13,4073.33,4607.69,4203.59,4273.33,4251.79,4322.56,4694.87,4480.51,8937
4364.62,4053.85,4293.85,4142.05,4340.0,4618.97,4084.1,4614.87,4207.69,4233.85,4223.08,4295.9,4617.44,4424.62,8947
4431.28,4105.13,4303.08,4173.33,4350.26,4616.41,4054.87,4594.87,4184.62,4216.41,4228.72,4311.28,4661.54,4471.28,8953
4343.59,3927.18,4258.46,4065.13,4325.64,4607.18,4102.56,4654.36,4245.64,4280.51,4304.1,4333.33,4760.51,4461.54,8960
4411.79,4112.82,4375.9,4233.33,4455.9,4748.72,4163.08,4718.97,4312.82,4361.03,4332.31,4392.31,4723.08,4462.05,8962
4365.64,4000.51,4293.33,4140.51,4358.97,4643.08,4086.67,4633.33,4220.0,4275.9,4229.74,4307.18,4638.46,4414.87,8963
4345.13,3974.87,4264.1,4092.82,4322.56,4593.33,4083.08,4617.95,4225.64,4255.38,4267.18,4312.31,4708.72,4451.28,8970
4400.51,4090.26,4337.95,4199.49,4405.64,4669.23,4141.03,4660.0,4245.64,4283.59,4241.54,4330.26,4658.46,4435.38,8976
4365.13,4026.15,4314.87,4182.05,4398.46,4674.87,4127.18,4663.08,4236.41,4248.72,4194.36,4312.82,4604.1,4387.18,8981
4390.77,4011.28,4261.54,4126.67,4361.54,4615.9,4072.82,4591.79,4186.15,4242.56,4224.62,4293.85,4646.15,4440.0,8983
4439.49,4124.62,4296.92,4168.72,4326.67,4599.49,4057.95,4608.21,4179.49,4205.64,4196.92,4292.82,4643.08,4469.74,8984
4348.21,4009.23,4277.95,4123.08,4316.92,4604.62,4056.92,4626.15,4214.36,4247.69,4231.79,4309.23,4640.0,4422.56,9004
4330.26,4026.15,4294.87,4161.54,4384.1,4660.0,4106.67,4649.23,4233.85,4254.87,4209.74,4299.49,4628.21,4381.03,9008
4428.72,4044.62,4312.31,4156.92,4361.54,4626.15,4069.74,4588.21,4197.44,4268.72,4244.1,4320.51,4686.67,4473.33,9009
4432.82,4103.08,4302.05,4167.69,4357.44,4623.08,4074.87,4615.38,4196.41,4241.54,4230.26,4314.36,4692.82,4491.79,9017
4397.44,4088.21,4357.44,4202.56,4434.87,4728.21,4155.9,4703.08,4286.67,4330.77,4312.31,4376.92,4709.23,4460.51,9025
4423.59,4123.08,4303.59,4173.33,4326.15,4599.49,4062.05,4621.03,4196.41,4226.15,4211.79,4310.26,4652.31,4462.56,9027
4363.08,3996.92,4281.54,4135.9,4317.95,4601.54,4070.26,4597.95,4176.92,4226.15,4190.26,4300.0,4653.85,4434.87,9037
4354.36,4050.77,4342.56,4154.36,4365.64,4655.9,4104.1,4645.13,4229.23,4262.56,4253.33,4318.46,4656.41,4418.97,9041
4400.0,4083.08,4338.46,4201.54,4404.1,4662.56,4123.08,4660.51,4236.92,4267.18,4220.0,4326.67,4642.05,4430.26,9047
4369.74,3985.13,4263.59,4117.95,4349.74,4600.51,4074.87,4603.59,4206.15,4242.56,4222.05,4294.87,4635.9,4429.23,9055
4359.49,4002.05,4278.97,4136.92,4320.0,4602.05,4071.79,4607.69,4190.77,4232.31,4193.85,4302.05,4666.15,4437.44,9065
4360.51,4077.44,4290.26,4154.87,4350.26,4633.33,4080.51,4609.74,4186.15,4221.03,4188.72,4288.21,4617.95,4415.38,9072
4400.0,4018.97,4287.18,4132.82,4348.72,4634.36,4089.23,4614.36,4200.0,4262.56,4229.23,4306.67,4663.08,4448.21,9092
4344.62,3980.0,4278.97,4110.26,4328.72,4611.79,4095.38,4633.33,4224.1,4237.95,4245.13,4325.13,4669.74,4423.59,9093
4413.85,4115.38,4294.87,4160.51,4341.54,4602.05,4069.74,4610.26,4189.23,4218.46,4211.28,4294.87,4631.28,4452.31,9098
4317.95,4023.08,4293.33,4154.36,4384.62,4657.95,4100.51,4652.82,4236.92,4257.95,4210.26,4301.03,4626.67,4377.95,9118
4329.23,4028.72,4292.31,4147.18,4381.54,4650.26,4103.59,4630.26,4221.54,4266.67,4239.49,4291.28,4655.38,4409.23,9119
4417.95,4081.54,4310.77,4168.21,4356.41,4615.9,4061.03,4573.85,4186.67,4231.28,4245.13,4318.46,4693.85,4462.56,9124
4384.1,4033.33,4332.82,4180.0,4391.28,4663.08,4120.51,4664.1,4253.33,4270.26,4215.9,4332.31,4626.67,4408.72,9140
4369.74,4051.28,4292.31,4143.08,4340.0,4604.62,4055.38,4576.41,4176.41,4217.95,4193.33,4292.31,4627.18,4410.77,9151
4377.95,4052.31,4334.87,4184.62,4414.36,4688.72,4148.21,4673.85,4258.97,4291.28,4255.9,4336.92,4679.49,4435.38,9170
4413.85,4090.77,4307.69,4174.87,4344.1,4618.46,4063.08,4595.38,4178.97,4210.26,4208.72,4298.46,4627.69,4437.44,9176
4424.1,4065.13,4296.92,4155.38,4331.28,4600.51,4048.21,4616.41,4208.21,4250.26,4250.26,4318.46,4693.85,4498.46,9182
4329.74,3984.1,4284.1,4122.56,4357.44,4636.92,4091.28,4643.59,4227.69,4265.13,4240.0,4301.03,4665.13,4417.44,9203
4328.21,4020.0,4291.79,4139.49,4360.0,4631.28,4099.49,4638.97,4217.95,4248.21,4229.23,4302.56,4634.36,4403.59,9212
4375.9,4009.74,4293.33,4123.59,4359.49,4635.9,4095.9,4645.13,4228.21,4280.0,4268.72,4329.74,4730.26,4480.0,9214
4329.23,4002.56,4285.64,4131.79,4355.9,4634.87,4087.69,4626.67,4220.0,4265.13,4228.72,4308.21,4637.95,4389.23,9217
4416.41,4097.95,4276.92,4171.79,4343.08,4620.0,4074.87,4586.15,4175.38,4224.1,4211.79,4306.67,4629.74,4462.56,9221
4338.97,4035.38,4294.87,4137.95,4361.54,4647.18,4090.77,4639.49,4223.08,4263.59,4240.51,4305.64,4641.54,4394.36,9247
4393.85,4090.77,4357.95,4200.0,4423.59,4715.9,4155.9,4696.92,4291.79,4324.1,4308.72,4380.51,4704.1,4465.64,9253
4335.38,3976.41,4264.1,4097.44,4336.41,4606.67,4099.49,4630.77,4220.0,4251.79,4248.21,4300.0,4681.03,4429.23,9259
4371.28,4074.36,4330.26,4187.18,4386.67,4689.23,4121.54,4672.31,4260.51,4299.49,4273.33,4339.49,4677.44,4425.64,9275
4329.23,4025.64,4289.23,4142.05,4354.36,4629.74,4104.1,4629.74,4204.1,4229.23,4224.62,4301.54,4623.59,4400.51,9276
4381.03,4013.33,4295.9,4126.67,4357.95,4631.79,4076.92,4627.69,4217.44,4272.82,4264.1,4321.54,4728.21,4482.05,9277
4360.51,4025.13,4275.38,4135.38,4321.03,4603.08,4061.03,4618.46,4203.59,4240.51,4225.13,4286.67,4642.56,4419.49,9288
4398.46,4100.51,4373.85,4232.31,4442.05,4747.69,4156.92,4714.87,4297.44,4331.28,4305.13,4380.0,4710.26,4457.95,9291
4351.28,4030.77,4314.36,4144.62,4347.69,4622.05,4072.82,4627.18,4212.31,4256.41,4229.74,4312.31,4620.51,4389.23,9297
4386.15,4074.87,4352.31,4208.72,4430.77,4708.72,4147.69,4688.72,4277.44,4314.36,4294.87,4354.36,4702.05,4463.08,9298
4455.38,4084.62,4306.15,4153.33,4315.38,4572.31,4054.36,4580.51,4168.72,4209.74,4245.13,4320.0,4704.62,4518.46,9308
4428.72,4094.87,4285.64,4153.33,4340.51,4616.41,4062.05,4597.95,4185.64,4208.21,4217.44,4297.44,4654.87,4471.28,9309
4369.23,4016.41,4278.46,4123.08,4318.97,4602.56,4051.79,4626.15,4214.87,4248.21,4242.05,4307.18,4659.49,4449.23,9312
4355.38,3998.46,4291.28,4136.92,4351.28,4622.56,4082.05,4623.08,4208.21,4254.87,4217.44,4304.1,4626.67,4404.62,9319
4346.67,3972.82,4265.13,4095.38,4327.69,4618.97,4104.1,4632.82,4215.9,4236.41,4238.46,4312.82,4653.85,4407.18,9322
4364.1,4048.72,4333.85,4198.97,4409.23,4676.41,4126.67,4658.46,4249.23,4288.21,4277.44,4330.77,4684.62,4430.77,9349
4431.79,4090.77,4283.59,4173.33,4343.59,4614.87,4080.0,4595.38,4195.9,4250.26,4234.36,4309.74,4658.97,4483.59,9351
4383.08,4057.95,4354.87,4204.1,4418.46,4698.46,4148.21,4679.49,4259.49,4291.79,4284.1,4347.69,4684.62,4439.49,9352
4359.49,4009.23,4282.56,4121.03,4340.0,4630.77,4105.13,4634.87,4213.85,4231.79,4230.77,4315.9,4644.62,4410.26,9353
4314.36,4034.87,4277.95,4138.46,4353.85,4643.08,4079.49,4637.95,4220.0,4266.67,4213.85,4297.95,4637.95,4392.82,9360
4463.59,4111.28,4329.23,4182.56,4352.82,4610.26,4062.05,4603.08,4187.69,4227.18,4245.64,4329.74,4686.15,4505.13,9367
4429.23,4105.64,4311.28,4162.56,4344.1,4617.44,4062.56,4594.87,4199.49,4225.64,4235.38,4310.26,4672.31,4468.21,9377
4387.69,4069.74,4334.36,4187.18,4398.97,4676.41,4138.97,4670.26,4252.82,4278.97,4239.49,4330.26,4649.74,4427.18,9388
4328.21,4019.49,4296.92,4151.28,4388.72,4664.62,4115.9,4663.08,4246.67,4260.51,4207.18,4304.1,4627.69,4385.13,9418
4406.15,4005.64,4277.44,4133.85,4359.49,4613.85,4084.62,4598.46,4194.36,4261.03,4253.33,4318.46,4681.03,4480.0,9448
4434.36,4070.77,4296.41,4177.95,4343.08,4596.41,4064.1,4583.59,4183.08,4254.36,4245.64,4321.03,4676.41,4488.21,9453
4369.23,3980.51,4274.87,4105.13,4328.21,4586.67,4076.92,4597.44,4197.44,4242.05,4261.03,4313.85,4710.77,4460.0,9461
4425.13,4104.1,4295.9,4157.95,4349.23,4614.87,4061.03,4608.72,4183.59,4216.92,4218.97,4298.46,4649.74,4459.49,9465
4344.1,4029.23,4292.82,4152.31,4356.92,4628.21,4070.26,4603.59,4188.21,4234.87,4220.0,4295.38,4641.54,4391.79,9466
4426.15,4129.74,4297.95,4172.31,4350.26,4614.36,4054.36,4582.05,4189.23,4216.92,4225.64,4304.1,4658.46,4462.56,9471
4336.41,4032.31,4292.82,4145.13,4357.95,4629.23,4098.46,4626.15,4199.49,4229.23,4226.67,4300.51,4622.05,4401.54,9474
4412.31,4109.23,4295.9,4166.15,4329.74,4600.51,4061.54,4626.67,4197.44,4228.21,4209.23,4308.72,4646.67,4448.72,9475
4325.13,3973.33,4264.1,4095.9,4328.72,4599.49,4089.74,4628.21,4220.51,4251.28,4246.67,4294.36,4672.31,4425.13,9504
4372.82,4093.85,4263.59,4166.67,4360.0,4623.08,4069.23,4622.05,4203.59,4231.79,4225.13,4291.28,4623.08,4407.69,9512
4338.46,3997.44,4286.67,4122.56,4361.03,4636.92,4094.87,4645.13,4230.26,4272.31,4246.15,4308.72,4685.13,4432.82,9524
4329.74,4053.33,4264.1,4125.64,4360.0,4629.74,4113.85,4617.95,4212.82,4248.21,4236.41,4302.05,4636.92,4378.46,9525
4305.64,4034.87,4285.64,4143.59,4381.03,4652.31,4110.77,4661.03,4237.44,4270.77,4226.15,4300.51,4650.26,4372.31,9535
4423.59,4070.77,4295.38,4157.95,4329.23,4614.87,4058.46,4618.46,4205.64,4235.38,4240.0,4316.92,4674.36,4485.64,9541
4325.13,4015.38,4305.13,4151.28,4380.0,4656.41,4114.36,4657.95,4241.54,4259.49,4209.23,4307.69,4626.15,4377.95,9548
4378.46,4025.13,4283.59,4122.05,4322.05,4609.23,4056.41,4615.38,4196.41,4230.77,4233.85,4307.69,4650.77,4448.21,9558
4362.05,3986.67,4281.03,4120.51,4337.95,4617.95,4106.15,4622.56,4204.62,4222.56,4235.9,4321.54,4663.59,4425.13,9568
4444.62,4073.33,4301.03,4150.77,4356.41,4632.82,4085.64,4601.54,4198.46,4267.69,4248.21,4323.08,4687.69,4483.08,9573
4337.44,4064.1,4278.46,4127.18,4369.74,4646.15,4127.18,4648.21,4244.62,4255.9,4241.03,4309.74,4646.15,4402.05,9588
4435.38,4088.21,4298.97,4169.74,4317.95,4592.31,4058.97,4589.23,4173.85,4219.49,4174.36,4312.31,4655.9,4473.85,9589
4448.21,4100.51,4300.51,4186.67,4346.15,4610.26,4077.95,4605.13,4204.1,4268.21,4248.72,4328.72,4673.85,4497.95,9592
4393.85,4016.92,4297.95,4125.13,4336.41,4599.49,4057.44,4591.79,4186.15,4230.26,4245.64,4315.38,4690.26,4458.97,9597
4413.33,4126.15,4307.18,4183.08,4349.74,4621.54,4075.38,4610.77,4185.13,4225.13,4199.49,4297.44,4638.97,4456.92,9602
4338.97,4037.95,4302.56,4134.87,4357.44,4647.69,4094.87,4642.05,4214.87,4260.0,4231.79,4296.41,4628.72,4390.77,9607
4344.1,4042.56,4309.23,4161.54,4383.59,4653.85,4108.72,4645.64,4241.03,4275.38,4254.87,4303.59,4665.64,4422.05,9615
4337.44,4046.15,4324.62,4152.31,4368.21,4667.18,4114.87,4659.49,4240.51,4271.28,4238.97,4300.51,4638.97,4396.92,9618
4374.87,4006.67,4289.23,4122.05,4356.92,4630.26,4091.79,4626.67,4213.85,4261.54,4252.82,4313.33,4721.03,4474.36,9628
4351.28,3986.15,4277.95,4133.85,4345.64,4630.77,4084.1,4615.9,4214.36,4260.0,4220.51,4297.44,4633.85,4402.56,9636
4340.51,3994.36,4297.44,4127.18,4360.51,4633.85,4094.36,4648.21,4231.28,4273.33,4251.79,4314.87,4682.56,4436.41,9639
4358.46,4057.95,4318.46,4169.74,4405.13,4686.15,4111.28,4668.21,4263.08,4298.46,4277.95,4330.77,4670.77,4423.08,9643
4331.79,4035.38,4296.92,4137.44,4360.0,4644.62,4091.28,4640.51,4218.46,4263.59,4234.87,4296.92,4632.31,4387.69,9662
4389.74,4065.13,4290.77,4140.51,4336.41,4618.46,4073.33,4627.18,4195.9,4228.21,4220.51,4300.0,4611.79,4437.95,9676
4355.38,3976.41,4261.03,4105.64,4330.26,4620.0,4097.95,4611.79,4196.92,4226.67,4235.9,4305.13,4663.08,4412.31,9691
4392.82,4098.97,4295.38,4163.59,4335.9,4602.05,4052.82,4601.54,4190.26,4195.9,4177.44,4286.15,4574.36,4412.82,9699
4394.36,4081.03,4288.72,4143.08,4341.03,4619.49,4072.31,4619.49,4200.51,4229.74,4218.97,4299.49,4619.49,4436.41,9702
4358.46,3978.97,4289.74,4132.82,4351.79,4630.77,4083.08,4616.41,4205.13,4252.31,4220.51,4299.49,4636.41,4411.79,9712
4392.31,4062.56,4352.31,4200.51,4427.69,4697.44,4151.28,4680.0,4268.21,4307.69,4299.49,4357.95,4701.54,4463.08,9718
4331.79,4035.38,4298.97,4141.03,4360.0,4640.51,4088.72,4625.64,4194.87,4249.74,4234.87,4302.05,4632.31,4391.79,9729
4366.15,4074.36,4338.46,4189.74,4393.33,4691.79,4117.95,4672.31,4253.85,4295.38,4266.15,4338.97,4668.21,4423.59,9732
4338.46,4031.79,4285.64,4140.51,4346.15,4627.69,4082.56,4638.46,4223.08,4259.49,4228.21,4303.59,4636.92,4401.54,9734
4439.49,4078.46,4295.38,4150.77,4347.18,4638.46,4086.67,4602.56,4195.9,4259.49,4233.33,4311.28,4664.62,4469.23,9743
4347.18,3996.92,4295.9,4122.56,4358.97,4638.46,4096.92,4648.72,4231.28,4264.62,4247.18,4305.64,4687.18,4444.62,9744
4351.28,4056.92,4320.0,4169.23,4389.23,4698.46,4119.49,4674.36,4247.69,4283.08,4263.08,4332.31,4653.33,4412.31,9747
4431.79,4092.31,4300.51,4156.92,4340.51,4608.72,4056.41,4579.49,4171.28,4205.13,4207.69,4297.95,4650.77,4465.13,9749
4352.31,3987.69,4280.0,4137.44,4327.69,4612.31,4073.33,4605.13,4196.92,4233.85,4192.82,4305.64,4647.69,4425.64,9761
4379.49,4065.64,4278.46,4143.59,4331.28,4615.38,4047.69,4601.54,4188.72,4214.36,4217.44,4283.08,4621.54,4413.33,9765
4385.64,4036.92,4277.44,4131.79,4328.72,4605.13,4057.95,4616.92,4210.26,4245.13,4246.15,4311.79,4672.82,4459.49,9776
4379.49,4051.28,4341.54,4199.49,4415.9,4691.28,4147.18,4685.13,4268.21,4301.54,4285.64,4344.62,4688.72,4445.64,9782
4374.87,4027.18,4281.54,4124.1,4322.05,4605.64,4056.92,4620.51,4204.1,4256.92,4245.13,4307.18,4666.67,4450.77,9796
4391.79,4083.59,4282.56,4169.74,4357.95,4630.77,4080.51,4590.26,4194.87,4249.74,4224.62,4310.77,4640.0,4448.72,9806
4325.64,3973.33,4264.62,4106.15,4337.44,4604.62,4092.31,4621.03,4215.38,4246.15,4248.72,4298.46,4678.97,4424.1,9810
4418.46,4116.92,4382.05,4236.41,4461.54,4748.21,4178.46,4731.79,4318.97,4353.85,4320.51,4392.82,4719.49,4465.64,9817
4401.54,4090.26,4294.36,4151.28,4327.18,4600.0,4047.18,4591.79,4173.33,4194.87,4175.9,4292.31,4577.44,4413.85,9823
4427.69,4041.03,4286.67,4141.03,4304.62,4588.72,4075.38,4602.56,4185.13,4240.0,4205.13,4318.97,4707.69,4498.46,9827
4327.69,4020.51,4287.69,4138.97,4364.1,4645.64,4083.08,4641.54,4228.72,4268.21,4242.56,4309.74,4640.0,4386.15,9843
4396.92,4071.28,4281.54,4150.77,4338.97,4617.95,4058.97,4594.36,4184.62,4234.36,4210.77,4289.74,4629.74,4440.0,9860
4386.67,4069.74,4342.05,4186.15,4424.62,4701.03,4153.85,4675.9,4258.46,4297.44,4288.72,4349.23,4695.38,4459.49,9865
4428.21,4059.49,4311.28,4148.21,4358.97,4621.03,4076.41,4620.0,4215.9,4277.95,4280.0,4342.56,4756.92,4529.74,9869
4356.92,4022.05,4310.26,4157.95,4390.26,4668.72,4125.64,4666.67,4248.72,4275.38,4214.87,4315.38,4628.21,4395.9,9900
4419.49,3983.08,4280.51,4111.79,4313.85,4581.03,4072.82,4595.9,4196.92,4250.77,4307.18,4347.69,4799.49,4528.72,9903
4388.21,4013.33,4264.62,4130.77,4360.51,4611.28,4085.64,4598.97,4193.85,4248.21,4224.1,4302.05,4645.64,4441.03,9913
4328.21,4052.31,4278.97,4122.56,4349.23,4631.79,4115.9,4638.46,4232.82,4243.59,4232.82,4300.51,4635.9,4385.13,9920
4333.33,4038.97,4297.44,4173.33,4382.05,4651.28,4100.0,4642.05,4222.05,4241.03,4217.95,4310.77,4636.92,4392.31,9921
4487.69,4153.33,4298.97,4178.97,4348.72,4599.49,4069.74,4591.28,4185.13,4234.87,4268.72,4337.95,4728.21,4521.54,9931
4373.33,4057.44,4323.59,4185.64,4403.59,4669.74,4126.67,4668.72,4248.21,4276.92,4236.41,4319.49,4652.82,4415.9,9933
4328.72,4058.46,4272.31,4141.03,4360.51,4629.23,4107.69,4631.28,4227.69,4252.31,4227.69,4296.92,4629.74,4380.0,9934
4422.05,4064.62,4296.92,4153.85,4327.18,4612.31,4052.31,4610.77,4190.77,4235.38,4241.03,4315.9,4675.9,4482.05,9938
4366.67,4063.59,4329.23,4186.15,4379.49,4682.05,4115.9,4678.97,4261.03,4293.85,4262.05,4334.87,4667.69,4415.9,9943
4343.08,4051.28,4338.97,4152.82,4365.64,4657.44,4103.59,4647.18,4219.49,4265.64,4244.1,4308.21,4650.26,4407.69,9953
4354.36,3998.97,4286.15,4113.85,4349.74,4627.69,4085.13,4613.85,4201.54,4258.97,4223.08,4302.56,4631.28,4404.62,9957
4324.62,4020.0,4277.44,4140.0,4368.21,4636.92,4099.49,4633.33,4224.62,4255.38,4232.82,4291.28,4644.1,4404.1,9969
4407.69,4047.69,4284.1,4134.36,4329.74,4610.77,4062.05,4600.0,4181.54,4228.21,4237.44,4307.18,4672.82,4472.31,9998
4369.74,4053.33,4277.95,4147.69,4344.1,4614.36,4052.31,4589.23,4180.51,4209.74,4209.23,4276.41,4617.44,4415.38,10000
4377.44,4066.15,4343.08,4185.13,4408.72,4711.79,4140.51,4691.28,4271.79,4313.33,4300.0,4362.56,4695.9,4447.18,10005
4414.36,4073.85,4320.51,4167.69,4347.69,4614.36,4063.59,4607.69,4193.85,4230.77,4229.23,4313.33,4662.56,4455.38,10012
4327.18,4020.51,4290.26,4139.49,4369.74,4649.74,4087.69,4642.56,4227.18,4262.56,4240.0,4308.21,4636.92,4384.1,10016
4360.51,3991.28,4265.13,4126.15,4312.31,4597.44,4074.36,4626.15,4215.9,4263.08,4208.72,4304.62,4709.23,4454.36,10027
4362.05,4060.51,4349.23,4160.51,4372.31,4663.08,4110.26,4650.26,4241.03,4272.82,4256.92,4317.95,4660.0,4423.59,10030
4400.51,4035.9,4264.62,4137.44,4322.56,4598.97,4062.05,4585.64,4169.74,4223.59,4189.23,4301.03,4687.69,4467.69,10048
4343.59,3991.79,4284.62,4121.54,4350.26,4632.82,4093.33,4614.87,4204.1,4257.44,4229.23,4299.49,4642.56,4407.69,10055
4386.15,4066.15,4336.41,4184.1,4426.67,4700.0,4149.74,4682.56,4281.03,4315.38,4291.79,4342.56,4698.97,4457.44,10070
4422.05,4127.18,4313.33,4181.03,4349.74,4626.67,4075.38,4611.79,4186.15,4220.51,4195.9,4305.13,4637.44,4460.0,10071
4428.21,4069.74,4287.18,4171.28,4345.64,4610.77,4073.85,4597.95,4194.36,4237.44,4226.15,4314.36,4649.74,4475.38,10087
4381.03,4049.23,4346.67,4188.72,4418.97,4694.87,4155.9,4684.1,4265.64,4305.64,4299.49,4352.82,4700.0,4452.31,10091
4348.72,4060.51,4335.9,4157.44,4366.15,4657.95,4107.69,4647.69,4222.56,4264.1,4250.26,4311.28,4651.28,4406.15,10093
4315.38,4065.64,4280.51,4156.92,4385.64,4656.92,4107.18,4672.31,4246.67,4273.33,4223.08,4297.95,4645.13,4370.77,10098
4331.28,3989.74,4264.1,4108.21,4335.9,4618.46,4074.36,4635.38,4238.46,4257.95,4236.92,4300.51,4659.49,4401.03,10103
4336.92,3986.67,4295.9,4122.56,4357.44,4638.46,4091.79,4646.67,4231.28,4272.82,4247.18,4313.33,4680.0,4433.33,10105
4321.54,4034.87,4288.72,4160.0,4372.82,4646.15,4102.56,4676.92,4221.54,4241.54,4222.56,4292.82,4617.95,4369.23,10116
4362.56,3934.87,4250.26,4080.0,4310.26,4591.28,4081.54,4631.28,4230.26,4262.56,4295.9,4329.23,4768.72,4484.1,10146
4365.64,4058.97,4367.69,4161.54,4374.87,4672.31,4115.9,4646.67,4229.74,4270.77,4252.31,4329.23,4654.36,4411.79,10154
4336.92,4036.92,4298.97,4152.31,4380.0,4652.82,4107.69,4640.51,4231.28,4271.28,4242.05,4288.21,4657.95,4407.69,10155
4403.59,4046.15,4294.87,4151.79,4342.05,4607.69,4065.13,4604.1,4202.05,4238.46,4241.03,4308.72,4685.13,4458.97,10164
4418.46,4099.49,4297.44,4176.41,4343.59,4621.03,4067.69,4603.59,4193.33,4216.41,4218.46,4292.82,4644.1,4451.79,10169
4365.64,4009.23,4281.54,4145.64,4324.1,4606.15,4071.79,4602.05,4186.67,4239.49,4198.97,4306.15,4662.05,4430.77,10181
4363.59,4021.03,4271.28,4123.08,4316.92,4600.51,4056.92,4610.26,4198.46,4236.41,4229.23,4294.36,4645.64,4435.9,10199
4382.56,4084.1,4352.82,4195.9,4417.95,4716.41,4147.69,4687.69,4266.67,4311.28,4290.77,4363.59,4690.26,4443.59,10216
4424.62,4109.74,4304.1,4171.28,4324.62,4602.05,4056.41,4594.87,4194.87,4213.85,4210.26,4306.15,4614.87,4451.79,10222
4397.44,4069.74,4332.82,4192.31,4401.54,4662.05,4117.44,4655.38,4240.51,4266.15,4217.95,4325.13,4636.92,4421.03,10223
4364.1,4048.21,4293.33,4151.28,4340.51,4622.05,4062.05,4601.03,4191.28,4206.67,4198.97,4281.03,4618.46,4408.21,10225
